"STATION","DATE","ACMC","ACMH","ACSC","ACSH","ADPT","ASLP","ASTP","AWBT","AWDR","AWND","DAEV","DAPR","DASF","DATN","DATX","DAWM","DWPR","EVAP","FMTM","FRGB","FRGT","FRTH","GAHT","MDEV","MDPR","MDSF","MDTN","MDTX","MDWM","MNPN","MXPN","PGTM","PRCP","PSUN","RHAV","RHMN","RHMX","SN01","SN02","SN03","SN11","SN12","SN13","SN14","SN21","SN22","SN23","SN31","SN32","SN33","SN34","SN35","SN36","SN51","SN52","SN53","SN54","SN55","SN56","SN57","SN61","SN72","SN81","SN82","SN83","SNOW","SNWD","SX01","SX02","SX03","SX11","SX12","SX13","SX14","SX15","SX17","SX21","SX22","SX23","SX31","SX32","SX33","SX34","SX35","SX36","SX51","SX52","SX53","SX54","SX55","SX56","SX57","SX61","SX72","SX81","SX82","SX83","TAVG","TAXN","THIC","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFI","WDFM","WDMV","WESD","WESF","WSF1","WSF2","WSF5","WSFG","WSFI","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03","WV07","WV18","WV20","alt","station_info","station_name","time"
"USW00023188","2023-02-17",,,,,"  -17","10169","10159","   67",,"   13",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   41","   18","   59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  124",,,"  183","   61",,,,"  280","  260",,,,,,,,"   58","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-18",,,,,"    6","10166","10156","   72",,"   14",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   47","   18","   75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  131",,,"  194","   72",,,,"  210","  200",,,,,,,,"   45","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-19",,,,,"   44","10179","10173","   83",,"   17",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   62","   35","   80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  120",,,"  178","   61",,,,"  210","  210",,,,,,,,"   58","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-20",,,,,"   72","10179","10166","  100",,"   13",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   69","   47","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  128",,,"  189","   72",,,,"  310","  320",,,,,,,,"   72","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-21",,,,,"   83","10115","10102","  106",,"   42",,,,,,,,,,,,,,,,,,,,,,,"    5",,"   73","   55","   86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  132",,,"  172","   83",,,,"  280","  280",,,,,,,,"  116","  157",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-22",,,,,"   22","10129","10122","   78",,"   85",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   51","   41","   61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  129",,,"  150","  106",,,,"  270","  260",,,,,,,,"  174","  215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-23",,,,,"   50","10176","10166","   89",,"   45",,,,,,,,,,,,,,,,,,,,,,,"   28",,"   62","   53","   74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  120",,,"  144","  100",,,,"  230","  230",,,,,,,,"   94","  130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-24",,,,,"   72","10173","10163","  100",,"   64",,,,,,,,,,,,,,,,,,,,,,,"   10",,"   65","   53","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  128",,,"  161","  100",,,,"  150","  160",,,,,,,,"  112","  157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-25",,,,,"   67","10149","10135","   89",,"   50",,,,,,,,,,,,,,,,,,,,,,,"  262",,"   74","   53","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  128",,,"  144","   83",,,,"  150","  150",,,,,,,,"  116","  157",,,,"    1",,"    1",,"    1",,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-26",,,,,"   39","10210","10203","   78",,"   27",,,,,,,,,,,,,,,,,,,,,,,"   18",,"   62","   47","   74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  113",,,"  144","   78",,,,"  280","  280",,,,,,,,"   98","  130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-27",,,,,"   56","10213","10203","   89",,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   65","   48","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  108",,,"  156","   61",,,,"  230","  200",,,,,,,,"   54","  103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-02-28",,,,,"   72","10183","10169","  100",,"   30",,,,,,,,,,,,,,,,,,,,,,,"    5",,"   68","   52","   86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  131",,,"  161","   94",,,,"  210","  210",,,,,,,,"   72","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-01",,,,,"   50","10115","10102","   89",,"   74",,,,,,,,,,,,,,,,,,,,,,,"   51",,"   62","   41","   80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  130",,,"  144","   94",,,,"  280","  260",,,,,,,,"  143","  219",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-02",,,,,"   22","10190","10179","   72",,"   19",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   55","   38","   74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  111",,,"  156","   44",,,,"  330","  190",,,,,,,,"   63","  103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-03",,,,,"   56","10163","10152","   83",,"   14",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   69","   53","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  114",,,"  156","   61",,,,"  280","  210",,,,,,,,"   54","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-04",,,,,"   61","10166","10159","   89",,"   17",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   69","   53","   86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  111",,,"  156","   61",,,,"  260","  220",,,,,,,,"   63","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-05",,,,,"   56","10200","10190","   94",,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   61","   48","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  132",,,"  161","  100",,,,"  280","  270",,,,,,,,"   76","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-06",,,,,"   67","10213","10200","  100",,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   65","   50","   80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  128",,,"  167","   89",,,,"  280","  280",,,,,,,,"   63","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-07",,,,,"   61","10207","10196","   94",,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   64","   47","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  134",,,"  161","   89",,,,"  280","  280",,,,,,,,"   72","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-08",,,,,"   56","10213","10200","   89",,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   67","   44","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  117",,,"  161","   72",,,,"  280","  270",,,,,,,,"   63","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-09",,,,,"   72","10196","10186","  100",,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   69","   52","   80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  126",,,"  172","   89",,,,"  290","  300",,,,,,,,"   63","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-10",,,,,"  100","10190","10179","  122",,"   17",,,,,,,,,,,,,,,,,,,,,,,"  185",,"   77","   50","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  138",,,"  172","  106",,,,"  150","  200",,,,,,,,"   45","   76",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-11",,,,,"  139","10193","10183","  144",,"   26",,,,,,,,,,,,,,,,,,,,,,,"   38",,"   89","   81","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  154",,,"  178","  144",,,,"  170","  190",,,,,,,,"   58","   85",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-12",,,,,"  128","10203","10193","  139",,"   25",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   84","   75","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  161",,,"  183","  139",,,,"  290","  280",,,,,,,,"   58","   76",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-13",,,,,"  117","10203","10190","  128",,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   80","   68","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  149",,,"  178","  128",,,,"  280","  260",,,,,,,,"   54","   76",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-14",,,,,"  117","10179","10169","  133",,"   19",,,,,,,,,,,,,,,,,,,,,,,"   64",,"   77","   56","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  151",,,"  189","  122",,,,"  150","  180",,,,,,,,"   58","   89",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-15",,,,,"  122","10163","10146","  133",,"   44",,,,,,,,,,,,,,,,,,,,,,,"  218",,"   88","   72","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  157",,,"  161","  122",,,,"  180","  190",,,,,,,,"   94","  125",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-16",,,,,"   78","10183","10169","  106",,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   68","   56","   80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  137",,,"  167","  106",,,,"  190","  200",,,,,,,,"   54","  103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-17",,,,,"   89","10169","10156","  111",,"   22",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   71","   58","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  136",,,"  172","  106",,,,"  290","  290",,,,,,,,"   63","   76",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-18",,,,,"   83","10166","10152","  122",,"   14",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   61","   27","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  153",,,"  244","  100",,,,"  280","  320",,,,,,,,"   63","   85",,,,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-19",,,,,"  111","10156","10146","  133",,"   27",,,,,,,,,,,,,,,,,,,,,,,"   33",,"   74","   56","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  169",,,"  178","  144",,,,"  160","  200",,,,,,,,"   58","   98",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-20",,,,,"  111","10146","10135","  128",,"   35",,,,,,,,,,,,,,,,,,,,,,,"   10",,"   78","   67","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  151",,,"  172","  133",,,,"  280","  200",,,,,,,,"   67","   98",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-21",,,,,"  106","10102","10091","  122",,"   63",,,,,,,,,,,,,,,,,,,,,,,"  269",,"   78","   60","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  144",,,"  178","  122",,,,"  160","  170",,,,,,,,"  125","  183",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-22",,,,,"   72","10186","10179","  106",,"   42",,,,,,,,,,,,,,,,,,,,,,,"    8",,"   62","   50","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  147",,,"  172","  117",,,,"  240","  200",,,,,,,,"   76","  139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-23",,,,,"   83","10240","10230","  111",,"   36",,,,,,,,,,,,,,,,,,,,,,,"   20",,"   69","   60","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  139",,,"  167","  117",,,,"  290","  290",,,,,,,,"   81","  103",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-24",,,,,"   72","10240","10230","  106",,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   66","   52","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  139",,,"  172","  100",,,,"  270","  210",,,,,,,,"   67","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-25",,,,,"   67","10196","10186","  100",,"   25",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   65","   48","   80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  131",,,"  172","   89",,,,"  280","  210",,,,,,,,"   72","  116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-26",,,,,"   50","10200","10190","   94",,"   23",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   60","   38","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  132",,,"  172","   89",,,,"  290","  310",,,,,,,,"   76","  103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-27",,,,,"   39","10200","10190","   94",,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   48","   30","   74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  139",,,"  211","   83",,,,"  350","  300",,,,,,,,"   63","   81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-28",,,,,"   50","10183","10176","  100",,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   54","   28","   75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  156",,,"  206","  100",,,,"  280","  200",,,,,,,,"   58","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-29",,,,,"   83","10152","10146","  106",,"   27",,,,,,,,,,,,,,,,,,,,,,,"   53",,"   75","   62","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  133",,,"  150","  106",,,,"  170","  180",,,,,,,,"   76","  125",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-30",,,,,"   72","10163","10149","  106",,"   30",,,,,,,,,,,,,,,,,,,,,,,"   58",,"   69","   56","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  132",,,"  167","  106",,,,"  270","  270",,,,,,,,"   94","  121",,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-03-31",,,,,"   78","10220","10210","  106",,"   23",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   69","   52","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  129",,,"  172","   83",,,,"  320","  320",,,,,,,,"   67","   94",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-01",,,,,"   89","10207","10196","  111",,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   73","   52","   86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  138",,,"  189","   83",,,,"  320","  300",,,,,,,,"   67","   94",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-02",,,,,"   89","10190","10179","  117",,"   23",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   70","   60","   86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  141",,,"  172","  100",,,,"  210","  200",,,,,,,,"   54","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-03",,,,,"   50","10159","10146","  100",,"   57",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   55","   27","   75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  148",,,"  172","  128",,,,"  280","  300",,,,,,,,"   98","  125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-04",,,,,"  -11","10200","10190","   72",,"   36",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   40","   24","   61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  137",,,"  167","   94",,,,"  330","  340",,,,,,,,"   94","  143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-05",,,,,"   50","10196","10186","   94",,"   23",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   59","   40","   72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  127",,,"  178","   78",,,,"  320","  330",,,,,,,,"   67","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-06",,,,,"   39","10179","10166","   94",,"   18",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   51","   19","   77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  144",,,"  217","   78",,,,"  320","  320",,,,,,,,"   72","   94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-07",,,,,"   83","10179","10169","  111",,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   66","   54","   83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  149",,,"  194","  100",,,,"  280","  280",,,,,,,,"   63","   85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-08",,,,,"  106","10186","10176","  122",,"   27",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   76","   61","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  148",,,"  189","  106",,,,"  290","  320",,,,,,,,"   67","   94",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-09",,,,,"  111","10193","10179","  122",,"   30",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   83","   72","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  144",,,"  172","  122",,,,"  290","  290",,,,,,,,"   72","   89",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-10",,,,,"  117","10179","10169","  128",,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   84","   70","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  141",,,"  178","  117",,,,"  270","  230",,,,,,,,"   45","   72",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-11",,,,,"  111","10163","10152","  128",,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   82","   68","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  143",,,"  183","  122",,,,"  290","  280",,,,,,,,"   63","   76",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-12",,,,,"  111","10125","10112","  122",,"   39",,,,,,,,,,,,,,,,,,,,,,,"   23",,"   82","   72","   97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  143",,,"  156","  133",,,,"  180","  180",,,,,,,,"   63","  121",,,,"    1",,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-13",,,,,"   83","10119","10108","  106",,"   40",,,,,,,,,,,,,,,,,,,,,,,"    3",,"   70","   60","   93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  137",,,"  150","  122",,,,"  230","  210",,,,,,,,"   67","  134",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-14",,,,,"   78","10152","10142","  117",,"   31",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   63","   52","   75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  145",,,"  178","  133",,,,"  270","  210",,,,,,,,"   58","  112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-15",,,,,"  106","10196","10186","  128",,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   75","   61","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  152",,,"  183","  122",,,,"  270","  260",,,,,,,,"   76","  112",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-16",,,,,"  106","10190","10179","  122",,"   24",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   79","   75","   84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  147",,,"  161","  133",,,,"  290","  300",,,,,,,,"   58","   67",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-17",,,,,"  106","10156","10142","  122",,"   21",,,,,,,,,,,,,,,,,,,,,,,"    3",,"   77","   65","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  142",,,"  172","  133",,,,"  280","  220",,,,,,,,"   54","   76",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-18",,,,,"  100","10163","10152","  128",,"   31",,,,,,,,,,,,,,,,,,,,,,,"    3",,"   73","   58","   90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  151",,,"  183","  128",,,,"  290","  220",,,,,,,,"   63","  116",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-19",,,,,"   83","10179","10169","  117",,"   26",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   64","   49","   74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  154",,,"  194","  117",,,,"  280","  210",,,,,,,,"   67","   89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-20",,,,,"   78","10196","10186","  122",,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   55","   37","   80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  160",,,"  233","  106",,,,"  300","  320",,,,,,,,"   76","  107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-21",,,,,"   72","10176","10166","  133",,"   21",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   45","   25","   80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  197",,,"  278","  122",,,,"  320","  320",,,,,,,,"   72","   98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023188","2023-04-22",,,,,"  111","10115","10105","  150",,"   20",,,,,,,,,,,,,,,,,,,,,,,"    0",,"   62","   28","   87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  202",,,"  272","  133",,,,"  150","  200",,,,,,,,"   40","   76",,,,"    1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
